#curie_map:					
"#  NCIT: ""http://purl.obolibrary.org/obo/NCIT_"""					
"#  UBERON: ""http://purl.obolibrary.org/obo/UBERON_"""					
"#  owl: ""http://www.w3.org/2002/07/owl#"""					
subject_id	subject_label	predicate_id	predicate_label	object_id	object_label
NCIT:C34233	Optic Cup	owl:equivalentClass	equivalent to	UBERON:0003072	optic cup
NCIT:C12760	Optic Disc	owl:equivalentClass	equivalent to	UBERON:0001783	optic disc
NCIT:C34235	Optic Stalk	owl:equivalentClass	equivalent to	UBERON:0003098	optic stalk
NCIT:C33218	Optic Tract	owl:equivalentClass	equivalent to	UBERON:0001908	optic tract
NCIT:C34236	Optic Vesicle	owl:equivalentClass	equivalent to	UBERON:0004128	optic vesicle
NCIT:C12421	Oral Cavity	owl:equivalentClass	equivalent to	UBERON:0000167	oral cavity
NCIT:C77637	Oral Mucosa	owl:equivalentClass	equivalent to	UBERON:0003729	mouth mucosa
NCIT:C52886	Orbicularis Oculi	owl:equivalentClass	equivalent to	UBERON:0001578	orbicularis oculi muscle
NCIT:C12347	Orbit	owl:equivalentClass	equivalent to	UBERON:0001697	orbit of skull
NCIT:C33221	Orbital Part of the Inferior Frontal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002624	orbital part of inferior frontal gyrus
NCIT:C82953	Orbital Ridge	owl:equivalentClass	equivalent to	UBERON:0011576	supraorbital ridge
NCIT:C33222	Orbital Sulcus	owl:equivalentClass	equivalent to	UBERON:0002595	orbital sulcus
NCIT:C52800	Orbitalis Muscle	owl:equivalentClass	equivalent to	UBERON:0006318	orbitalis muscle
NCIT:C13018	Organ	owl:equivalentClass	equivalent to	UBERON:0000062	organ
NCIT:C33223	Organ of Corti	owl:equivalentClass	equivalent to	UBERON:0002227	spiral organ of cochlea
NCIT:C12762	Oropharynx	owl:equivalentClass	equivalent to	UBERON:0001729	oropharynx
NCIT:C49264	Oropharynx Epithelium	owl:equivalentClass	equivalent to	UBERON:0001952	epithelium of oropharynx
NCIT:C33227	Osseous Labyrinth	owl:equivalentClass	equivalent to	UBERON:0001839	bony labyrinth
NCIT:C33228	Osteoid	owl:equivalentClass	equivalent to	UBERON:0008883	osteoid
NCIT:C34238	Otic Pit	owl:equivalentClass	equivalent to	UBERON:0006273	otic pit
NCIT:C34240	Otic Vesicle	owl:equivalentClass	equivalent to	UBERON:0003051	ear vesicle
NCIT:C33230	Otolith	owl:equivalentClass	equivalent to	UBERON:0002280	otolith
NCIT:C33231	Otolymph	owl:equivalentClass	equivalent to	UBERON:0006586	otolymph
NCIT:C49597	Outer Canthus	owl:equivalentClass	equivalent to	UBERON:0006726	outer canthus
NCIT:C33232	Outer Enamel Epithelium	owl:equivalentClass	equivalent to	UBERON:0006952	outer dental epithelium
NCIT:C62490	Outer Hair Sheath	owl:equivalentClass	equivalent to	UBERON:0005942	hair outer root sheath
NCIT:C33235	Outer Limiting Membrane	owl:equivalentClass	equivalent to	UBERON:0001788	outer limiting layer of retina
NCIT:C33236	Outer Nuclear Layer	owl:equivalentClass	equivalent to	UBERON:0001789	outer nuclear layer of retina
NCIT:C33237	Outer Plexiform Layer	owl:equivalentClass	equivalent to	UBERON:0001790	outer plexiform layer of retina
NCIT:C33242	Ovarian Artery	owl:equivalentClass	equivalent to	UBERON:0001190	ovarian artery
NCIT:C49265	Ovarian Capsule	owl:equivalentClass	equivalent to	UBERON:0001307	capsule of ovary
NCIT:C33243	Ovarian Cortex	owl:equivalentClass	equivalent to	UBERON:0013191	ovarian cortex
NCIT:C33244	Ovarian Follicle	owl:equivalentClass	equivalent to	UBERON:0001305	ovarian follicle
NCIT:C33245	Ovarian Medulla	owl:equivalentClass	equivalent to	UBERON:0013192	ovarian medulla
NCIT:C53058	Ovarian Vein	owl:equivalentClass	equivalent to	UBERON:0001145	ovarian vein
NCIT:C12404	Ovary	owl:equivalentClass	equivalent to	UBERON:0000992	ovary
NCIT:C33247	Palatal Muscle	owl:equivalentClass	equivalent to	UBERON:0003682	palatal muscle
NCIT:C33248	Palate Bone	owl:equivalentClass	equivalent to	UBERON:0012071	palate bone
NCIT:C52745	Palatine Bone	owl:equivalentClass	equivalent to	UBERON:0001682	palatine bone
NCIT:C33249	Palatine Salivary Gland	owl:equivalentClass	equivalent to	UBERON:0002447	palatine gland
NCIT:C33250	Palatine Tonsil	owl:equivalentClass	equivalent to	UBERON:0002373	palatine tonsil
NCIT:C53170	Palatoglossus Muscle	owl:equivalentClass	equivalent to	UBERON:0001574	palatoglossus muscle
NCIT:C52704	Palmar Hand Interosseus Muscle	owl:equivalentClass	equivalent to	UBERON:0006505	palmar interosseous muscle of manus
NCIT:C33252	Palmar Region	owl:equivalentClass	equivalent to	UBERON:0008878	palmar part of manus
NCIT:C12901	Palpebral Conjunctiva	owl:equivalentClass	equivalent to	UBERON:0001812	palpebral conjunctiva
NCIT:C12393	Pancreas	owl:equivalentClass	equivalent to	UBERON:0001264	pancreas
NCIT:C49268	Pancreatic Acinus	owl:equivalentClass	equivalent to	UBERON:0001263	pancreatic acinus
NCIT:C12272	Pancreatic Duct	owl:equivalentClass	equivalent to	UBERON:0001064	ventral pancreatic duct
NCIT:C33255	Pancreatic Endocrine Secretion	owl:equivalentClass	equivalent to	UBERON:0004792	secretion of endocrine pancreas
NCIT:C33256	Pancreatic Exocrine Secretion	owl:equivalentClass	equivalent to	UBERON:0004793	secretion of exocrine pancreas
NCIT:C77642	Pancreatic Lymph Node	owl:equivalentClass	equivalent to	UBERON:0002527	pancreatic lymph node
NCIT:C13270	Pancreatic Secretion	owl:equivalentClass	equivalent to	UBERON:0004795	pancreas secretion
NCIT:C52992	Pancreatico-Duodenal Artery	owl:equivalentClass	equivalent to	UBERON:0009658	pancreaticoduodenal artery
NCIT:C53060	Pancreatico-Duodenal Vein	owl:equivalentClass	equivalent to	UBERON:0004690	pancreaticoduodenal vein
NCIT:C113267	Papilla	owl:equivalentClass	equivalent to	UBERON:2001995	papilla
NCIT:C33258	Papilla of the Tongue	owl:equivalentClass	equivalent to	UBERON:0001726	papilla of tongue
NCIT:C94819	Papillary Dermis	owl:equivalentClass	equivalent to	UBERON:0001992	papillary layer of dermis
NCIT:C33259	Papillary Muscle	owl:equivalentClass	equivalent to	UBERON:0002494	papillary muscle of heart
NCIT:C97925	Para-Spinal Ganglion	owl:equivalentClass	equivalent to	UBERON:0001807	paravertebral ganglion
NCIT:C77643	Paraaortic Lymph Node	owl:equivalentClass	equivalent to	UBERON:0016386	paraaortic lymph node
NCIT:C34243	Parachordal Cartilage	owl:equivalentClass	equivalent to	UBERON:0009635	parachordal cartilage
NCIT:C89787	Paracolic Gutter	owl:equivalentClass	equivalent to	UBERON:0035210	paracolic gutter
NCIT:C33260	Parafascicular Nucleus of the Thalamus	owl:equivalentClass	equivalent to	UBERON:0001922	parafascicular nucleus
NCIT:C94826	Paraganglion	owl:equivalentClass	equivalent to	UBERON:0012279	chromaffin paraganglion
NCIT:C33262	Parahippocampal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002973	parahippocampal gyrus
NCIT:C12320	Parametrium	owl:equivalentClass	equivalent to	UBERON:0010391	parametrium
NCIT:C12763	Paranasal Sinus	owl:equivalentClass	equivalent to	UBERON:0001825	paranasal sinus
NCIT:C52557	Parasympathetic Ganglion	owl:equivalentClass	equivalent to	UBERON:0001808	parasympathetic ganglion
NCIT:C12764	Parasympathetic Nervous System	owl:equivalentClass	equivalent to	UBERON:0000011	parasympathetic nervous system
NCIT:C12765	Parathyroid Gland	owl:equivalentClass	equivalent to	UBERON:0001132	parathyroid gland
NCIT:C33265	Parathyroid Gland Capsule	owl:equivalentClass	equivalent to	UBERON:0001748	capsule of parathyroid gland
NCIT:C34244	Paraxial Mesoderm	owl:equivalentClass	equivalent to	UBERON:0003077	paraxial mesoderm
NCIT:C74601	Parenchyma	owl:equivalentClass	equivalent to	UBERON:0000353	parenchyma
NCIT:C12766	Parietal Bone	owl:equivalentClass	equivalent to	UBERON:0000210	tetrapod parietal bone
NCIT:C12354	Parietal Lobe	owl:equivalentClass	equivalent to	UBERON:0001872	parietal lobe
NCIT:C33272	Parietal Part of the Peritoneum	owl:equivalentClass	equivalent to	UBERON:0001366	parietal peritoneum
NCIT:C94500	Parietal Pericardium	owl:equivalentClass	equivalent to	UBERON:0002408	parietal serous pericardium
NCIT:C33273	Parietal Pleura	owl:equivalentClass	equivalent to	UBERON:0002400	parietal pleura
NCIT:C33275	Parieto-Occipital Fissure	owl:equivalentClass	equivalent to	UBERON:0002695	parieto-occipital sulcus
NCIT:C33277	Parotid Duct	owl:equivalentClass	equivalent to	UBERON:0001065	parotid main excretory duct
NCIT:C12427	Parotid Gland	owl:equivalentClass	equivalent to	UBERON:0001831	parotid gland
NCIT:C33278	Parotid Gland Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015857	parotid lymph node
NCIT:C52976	Parotidoauricular	owl:equivalentClass	equivalent to	UBERON:0011385	parotidoauricular muscle
NCIT:C33282	Patella	owl:equivalentClass	equivalent to	UBERON:0002446	patella
NCIT:C33283	Patellar Ligament	owl:equivalentClass	equivalent to	UBERON:0003676	patellar ligament
NCIT:C34245	Pectinate Line	owl:equivalentClass	equivalent to	UBERON:0006574	pectinate line
NCIT:C52978	Pectineus	owl:equivalentClass	equivalent to	UBERON:0001382	pectineus muscle
NCIT:C33284	Pectoralis Major	owl:equivalentClass	equivalent to	UBERON:0002381	pectoralis major
NCIT:C33285	Pectoralis Minor	owl:equivalentClass	equivalent to	UBERON:0001100	pectoralis minor
NCIT:C33286	Pectoralis Muscle	owl:equivalentClass	equivalent to	UBERON:0001495	pectoral muscle
NCIT:C96274	Pedicle of Vertebral Arch	owl:equivalentClass	equivalent to	UBERON:0001078	pedicle of vertebra
NCIT:C33287	Pelvic Bone	owl:equivalentClass	equivalent to	UBERON:0012179	bone of pelvis
NCIT:C33290	Pelvic Floor Muscle	owl:equivalentClass	equivalent to	UBERON:0008612	muscle of pelvic diaphragm
NCIT:C33291	Pelvic Girdle	owl:equivalentClass	equivalent to	UBERON:0001271	pelvic girdle region
NCIT:C12363	Pelvic Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015876	pelvic lymph node
NCIT:C12767	Pelvis	owl:equivalentClass	equivalent to	UBERON:0002355	pelvic region of trunk
NCIT:C12409	Penis	owl:equivalentClass	equivalent to	UBERON:0000989	penis
NCIT:C49269	Penis Erectile Tissue	owl:equivalentClass	equivalent to	UBERON:0004713	corpus cavernosum penis
NCIT:C13084	Perforant Pathway	owl:equivalentClass	equivalent to	UBERON:0034931	perforant path
NCIT:C60699	Periampullary Region	owl:equivalentClass	equivalent to	UBERON:0012273	periampullary region of duodenum
NCIT:C53061	Pericardiacophrenic Vein	owl:equivalentClass	equivalent to	UBERON:0001590	pericardiacophrenic vein
NCIT:C38662	Pericardial Cavity	owl:equivalentClass	equivalent to	UBERON:0001074	pericardial cavity
NCIT:C13005	Pericardium	owl:equivalentClass	equivalent to	UBERON:0002407	pericardium
NCIT:C34247	Periderm	owl:equivalentClass	equivalent to	UBERON:0003055	periderm
NCIT:C33297	Perilymph	owl:equivalentClass	equivalent to	UBERON:0001845	perilymph
NCIT:C33299	Perimysium	owl:equivalentClass	equivalent to	UBERON:0011900	perimysium
NCIT:C52994	Perineal Artery	owl:equivalentClass	equivalent to	UBERON:0001358	perineal artery
NCIT:C33300	Perineal Muscle	owl:equivalentClass	equivalent to	UBERON:0002379	perineal muscle
NCIT:C33301	Perineum	owl:equivalentClass	equivalent to	UBERON:0002356	perineum
NCIT:C33302	Perineurium	owl:equivalentClass	equivalent to	UBERON:0000121	perineurium
NCIT:C33304	Periodontium	owl:equivalentClass	equivalent to	UBERON:0001758	periodontium
NCIT:C33306	Periosteal Layer of the Dura Mater	owl:equivalentClass	equivalent to	UBERON:0010505	periosteal dura mater
NCIT:C13184	Periosteum	owl:equivalentClass	equivalent to	UBERON:0002515	periosteum
NCIT:C12768	Peripheral Nerve	owl:equivalentClass	equivalent to	UBERON:0001021	nerve
NCIT:C12465	Peripheral Nervous System	owl:equivalentClass	equivalent to	UBERON:0000010	peripheral nervous system
NCIT:C33309	Perisinusoidal Space	owl:equivalentClass	equivalent to	UBERON:0006729	liver perisinusoidal space
NCIT:C12769	Peritoneal Cavity	owl:equivalentClass	equivalent to	UBERON:0001179	peritoneal cavity
NCIT:C12770	Peritoneum	owl:equivalentClass	equivalent to	UBERON:0002358	peritoneum
NCIT:C83196	Perivascular Space	owl:equivalentClass	equivalent to	UBERON:0014930	perivascular space
NCIT:C33313	Permanent Tooth	owl:equivalentClass	equivalent to	UBERON:0007775	secondary tooth
NCIT:C33314	Peroneal Artery	owl:equivalentClass	equivalent to	UBERON:0001540	peroneal artery
NCIT:C12771	Peyer Patch	owl:equivalentClass	equivalent to	UBERON:0001211	Peyer's patch
NCIT:C49600	Peyer Patch Germinal Center	owl:equivalentClass	equivalent to	UBERON:0004697	Peyer's patch germinal center
NCIT:C33317	Phalanx	owl:equivalentClass	equivalent to	UBERON:0003221	phalanx
NCIT:C34249	Pharyngeal Arch	owl:equivalentClass	equivalent to	UBERON:0002539	pharyngeal arch
NCIT:C34250	Pharyngeal Groove	owl:equivalentClass	equivalent to	UBERON:0005879	pharyngeal cleft
NCIT:C34251	Pharyngeal Membrane	owl:equivalentClass	equivalent to	UBERON:0009210	pharyngeal membrane
NCIT:C34252	Pharyngeal Pouch	owl:equivalentClass	equivalent to	UBERON:0004117	pharyngeal pouch
NCIT:C33318	Pharyngeal Tonsil	owl:equivalentClass	equivalent to	UBERON:0001732	pharyngeal tonsil
NCIT:C12425	Pharynx	owl:equivalentClass	equivalent to	UBERON:0001042	chordate pharynx
NCIT:C93171	Phlegm	owl:equivalentClass	equivalent to	UBERON:0016552	phlegm
NCIT:C33320	Phrenic Artery	owl:equivalentClass	equivalent to	UBERON:0002057	phrenic artery
NCIT:C52813	Phrenic Nerve	owl:equivalentClass	equivalent to	UBERON:0001884	phrenic nerve
NCIT:C53062	Phrenic Vein	owl:equivalentClass	equivalent to	UBERON:0012193	phrenic vein
NCIT:C33321	Pia Mater	owl:equivalentClass	equivalent to	UBERON:0002361	pia mater
NCIT:C41834	Pineal Parenchyma	owl:equivalentClass	equivalent to	UBERON:0034907	pineal parenchyma
NCIT:C12855	Pisiform Bone	owl:equivalentClass	equivalent to	UBERON:0001429	pisiform
NCIT:C12399	Pituitary Gland	owl:equivalentClass	equivalent to	UBERON:0000007	pituitary gland
NCIT:C45912	Pituitary Stalk	owl:equivalentClass	equivalent to	UBERON:0002434	pituitary stalk
NCIT:C13272	Placenta	owl:equivalentClass	equivalent to	UBERON:0001987	placenta
NCIT:C34253	Placental Membrane	owl:equivalentClass	equivalent to	UBERON:0009002	placental membrane
NCIT:C52702	Plantar Foot Interosseus Muscle	owl:equivalentClass	equivalent to	UBERON:0006502	plantar interosseous muscle of pes
NCIT:C52743	Plantar Metatarsal Artery	owl:equivalentClass	equivalent to	UBERON:0035195	plantar metatarsal artery
NCIT:C77674	Plantar Nerve	owl:equivalentClass	equivalent to	UBERON:0035109	plantar nerve
NCIT:C33326	Plantar Region	owl:equivalentClass	equivalent to	UBERON:0008338	plantar part of pes
NCIT:C13356	Plasma	owl:equivalentClass	equivalent to	UBERON:0001969	blood plasma
NCIT:C12469	Pleura	owl:equivalentClass	equivalent to	UBERON:0000977	pleura
NCIT:C12840	Pleural Cavity	owl:equivalentClass	equivalent to	UBERON:0002402	pleural cavity
NCIT:C34256	Pleuroperitoneal Membrane	owl:equivalentClass	equivalent to	UBERON:0009133	pleuroperitoneal membrane
NCIT:C33337	Popliteal Artery	owl:equivalentClass	equivalent to	UBERON:0002250	popliteal artery
NCIT:C53146	Popliteal Lymph Node	owl:equivalentClass	equivalent to	UBERON:0001543	popliteal lymph node
NCIT:C33339	Popliteal Vein	owl:equivalentClass	equivalent to	UBERON:0001544	popliteal vein
NCIT:C33340	Popliteus Muscle	owl:equivalentClass	equivalent to	UBERON:0001391	popliteus muscle
NCIT:C70672	Pore	owl:equivalentClass	equivalent to	UBERON:0008915	pore
NCIT:C33341	Portal Lobule	owl:equivalentClass	equivalent to	UBERON:0001171	portal lobule
NCIT:C33342	Portal Triad	owl:equivalentClass	equivalent to	UBERON:0001279	portal triad
NCIT:C33343	Portal Vein	owl:equivalentClass	equivalent to	UBERON:0002017	portal vein
NCIT:C33345	Postcapillary Venule	owl:equivalentClass	equivalent to	UBERON:0035428	postcapillary venule
NCIT:C33346	Postcentral Gyrus	owl:equivalentClass	equivalent to	UBERON:0002581	postcentral gyrus
NCIT:C33347	Postcentral Sulcus	owl:equivalentClass	equivalent to	UBERON:0002915	postcentral sulcus of parietal lobe
NCIT:C33348	Posterior Annular Ligament	owl:equivalentClass	equivalent to	UBERON:0007657	anular ligament of radius
NCIT:C33349	Posterior Auricular Vein	owl:equivalentClass	equivalent to	UBERON:0006199	posterior auricular vein
NCIT:C34257	Posterior Cardinal Vein	owl:equivalentClass	equivalent to	UBERON:0002065	posterior cardinal vein
NCIT:C12831	Posterior Cerebral Artery	owl:equivalentClass	equivalent to	UBERON:0001636	posterior cerebral artery
NCIT:C33351	Posterior Cerebral Artery Branch	owl:equivalentClass	equivalent to	UBERON:0035508	branch of posterior cerebral artery
NCIT:C12900	Posterior Chamber of the Eye	owl:equivalentClass	equivalent to	UBERON:0001767	posterior chamber of eyeball
NCIT:C33352	Posterior Choroidal Artery	owl:equivalentClass	equivalent to	UBERON:0014697	posterior choroidal artery
NCIT:C33356	Posterior Commissure	owl:equivalentClass	equivalent to	UBERON:0000936	posterior commissure
NCIT:C33357	Posterior Communicating Artery	owl:equivalentClass	equivalent to	UBERON:0001628	posterior communicating artery
NCIT:C33361	Posterior Cranial Fossa	owl:equivalentClass	equivalent to	UBERON:0008788	posterior cranial fossa
NCIT:C33359	Posterior Cruciate Ligament	owl:equivalentClass	equivalent to	UBERON:0003680	posterior cruciate ligament of knee joint
NCIT:C33360	Posterior External Jugular Vein	owl:equivalentClass	equivalent to	UBERON:0035249	posterior external jugular vein
NCIT:C12906	Posterior Eye Segment	owl:equivalentClass	equivalent to	UBERON:0001802	posterior segment of eyeball
NCIT:C33362	Posterior Inferior Cerebellar Artery	owl:equivalentClass	equivalent to	UBERON:0009688	posterior inferior cerebellar artery
NCIT:C12773	Posterior Lobe of the Pituitary Gland	owl:equivalentClass	equivalent to	UBERON:0002198	neurohypophysis
NCIT:C13093	Posterior Lobe of the Prostate	owl:equivalentClass	equivalent to	UBERON:0035341	posterior lobe of prostate
NCIT:C33365	Posterior Longitudinal Ligament	owl:equivalentClass	equivalent to	UBERON:0035246	posterior longitudinal ligament
NCIT:C33368	Posterior Mediastinum	owl:equivalentClass	equivalent to	UBERON:0008822	posterior mediastinum
NCIT:C33369	Posterior Meningeal Artery	owl:equivalentClass	equivalent to	UBERON:0010249	posterior meningeal artery
NCIT:C33370	Posterior Nucleus of the Thalamus	owl:equivalentClass	equivalent to	UBERON:0003030	posterior nucleus of thalamus
NCIT:C33372	Posterior Parietal Artery	owl:equivalentClass	equivalent to	UBERON:0035222	posterior parietal artery
NCIT:C33375	Posterior Pole of the Lens	owl:equivalentClass	equivalent to	UBERON:0016459	posterior pole of lens
NCIT:C33378	Posterior Semicircular Canal	owl:equivalentClass	equivalent to	UBERON:0001842	posterior semicircular canal
NCIT:C12876	Posterior Spinal Artery	owl:equivalentClass	equivalent to	UBERON:0007146	posterior spinal artery
NCIT:C32895	Posterior Surface of the Kidney	owl:equivalentClass	equivalent to	UBERON:0035471	posterior surface of kidney
NCIT:C13095	Posterior Surface of the Prostate	owl:equivalentClass	equivalent to	UBERON:0035165	posterior surface of prostate
NCIT:C33384	Posterior Temporal Artery	owl:equivalentClass	equivalent to	UBERON:0035261	posterior temporal artery
NCIT:C12826	Posterior Tibial Artery	owl:equivalentClass	equivalent to	UBERON:0001538	posterior tibial artery
NCIT:C33385	Posterior Tibial Artery Branch	owl:equivalentClass	equivalent to	UBERON:0035292	branch of posterior tibial artery
NCIT:C33386	Posterior Tibial Vein	owl:equivalentClass	equivalent to	UBERON:0001546	posterior tibial vein
NCIT:C12243	Posterior Wall of the Nasopharynx	owl:equivalentClass	equivalent to	UBERON:0035401	posterior wall of nasopharynx
